offense,date,latitude,longitude
BURGLARY,9/12/2012 16:20,40.77397913,-111.886968
BURGLARY,3/29/2012 17:30,40.76715305,-111.8652002
BURGLARY,4/18/2012 8:45,40.7785324,-112.030226
BURGLARY,10/18/2012 6:00,40.78909342,-111.9460908
BURGLARY,9/7/2012 12:41,40.74920838,-111.8582155
BURGLARY,2/2/2012 13:39,40.77425882,-111.8497088
BURGLARY,8/5/2012 19:04,40.76493426,-111.8539118
BURGLARY,3/16/2012 2:00,40.76052489,-111.873751
BURGLARY,12/19/2012 12:05,40.74312018,-111.9304419
BURGLARY,10/21/2012 21:42,40.77733396,-111.8804383
BURGLARY,3/30/2012 16:25,40.75410435,-111.8593805
BURGLARY,8/20/2012 11:00,40.72880267,-111.8796846
BURGLARY,11/1/2012 17:51,40.71269304,-111.8365265
BURGLARY,8/6/2012 15:55,40.73352956,-111.9191983
BURGLARY,2/17/2012 8:06,40.77161099,-111.8996454
BURGLARY,8/5/2012 16:00,40.78341127,-111.8939874
BURGLARY,3/5/2012 4:00,40.86159267,-111.9043706
BURGLARY,3/6/2012 19:15,40.7716421,-111.9142158
BURGLARY,11/30/2012 12:00,40.76458757,-111.9309348
BURGLARY,7/16/2012 0:00,40.73110722,-111.8739478
BURGLARY,9/23/2012 5:51,40.72300543,-111.8590111
BURGLARY,2/17/2012 10:30,40.77959561,-111.8774302
BURGLARY,2/6/2012 6:30,40.72290402,-111.8768548
BURGLARY,10/31/2012 3:45,40.73922193,-111.9111628
BURGLARY,7/20/2012 12:19,40.79498041,-111.9391938
BURGLARY,7/10/2012 23:03,40.72680459,-111.8281614
BURGLARY,12/13/2012 9:45,40.71688791,-111.8767001
BURGLARY,10/23/2012 3:00,40.79499277,-111.9248418
BURGLARY,4/19/2012 16:30,40.75088011,-111.9113246
BURGLARY,1/30/2012 23:54,40.72540593,-111.8680789
BURGLARY,7/23/2012 7:26,40.76957101,-111.8775159
BURGLARY,6/30/2012 5:46,40.76714731,-111.8766996
BURGLARY,8/3/2012 7:36,40.76275105,-111.8768023
BURGLARY,12/26/2012 19:50,40.7270854,-111.8249501
BURGLARY,10/27/2012 14:14,40.72628349,-111.8824178
BURGLARY,12/25/2012 2:08,40.77823076,-111.9452327
BURGLARY,11/14/2012 6:59,40.72660585,-111.871244
BURGLARY,3/19/2012 11:19,40.72052341,-111.8595987
BURGLARY,3/13/2012 20:41,40.78664826,-111.9227104
BURGLARY,1/18/2012 14:37,40.78905403,-111.9168209
BURGLARY,7/6/2012 18:37,40.77357194,-111.8881093
BURGLARY,5/12/2012 6:36,40.73888042,-111.934247
BURGLARY,2/22/2012 10:53,40.72898054,-111.8624846
BURGLARY,9/6/2012 12:41,40.74263109,-111.8480068
BURGLARY,12/3/2012 0:00,40.75217143,-111.9342737
BURGLARY,2/6/2012 3:34,40.74661371,-111.8997141
BURGLARY,2/23/2012 16:05,40.77378041,-111.9138229
BURGLARY,12/30/2012 12:30,40.76931479,-111.8822055
BURGLARY,6/22/2012 19:47,40.73702063,-111.8882664
BURGLARY,8/16/2012 18:23,40.73143374,-111.8823912
BURGLARY,9/29/2012 9:45,40.76715523,-111.8623075
BURGLARY,1/23/2012 16:42,40.77374056,-111.899652
BURGLARY,12/12/2012 14:20,40.74303506,-111.9258819
BURGLARY,8/13/2012 18:31,40.74305328,-111.9247091
BURGLARY,7/27/2012 21:36,40.76274302,-111.8852473
BURGLARY,12/9/2012 10:24,40.74036355,-112.0042076
BURGLARY,7/31/2012 9:00,40.72736439,-111.8652177
BURGLARY,8/9/2012 22:16,40.76069717,-111.8969281
BURGLARY,3/30/2012 0:01,40.76934579,-111.8709391
BURGLARY,12/19/2012 17:09,40.75129856,-111.93116
BURGLARY,1/25/2012 18:28,40.74509435,-111.8854093
BURGLARY,11/22/2012 22:38,40.76280502,-111.8795303
BURGLARY,8/2/2012 11:02,40.74734047,-111.866797
BURGLARY,8/24/2012 21:20,40.74503626,-111.868225
BURGLARY,11/2/2012 7:00,40.78923116,-111.9345612
BURGLARY,11/20/2012 6:40,40.75403154,-111.865355
BURGLARY,9/20/2012 17:30,40.76282314,-111.9167789
BURGLARY,5/4/2012 7:35,40.72698261,-111.8539413
BURGLARY,2/4/2012 15:00,40.77045008,-111.9197959
BURGLARY,1/6/2012 15:30,40.74968266,-111.9111219
BURGLARY,9/13/2012 17:44,40.74490075,-111.8618712
BURGLARY,3/21/2012 22:35,40.71062892,-111.8546617
BURGLARY,9/16/2012 12:23,40.73476462,-111.8595004
BURGLARY,8/16/2012 22:00,40.76280502,-111.8795303
BURGLARY,2/20/2012 10:18,40.75189252,-111.875385
BURGLARY,8/1/2012 2:00,40.76280181,-111.9391248
BURGLARY,10/8/2012 9:08,40.76716608,-111.8823205
BURGLARY,11/25/2012 2:45,40.73349332,-111.8881081
BURGLARY,11/22/2012 11:32,40.76280502,-111.8795303
BURGLARY,9/30/2012 18:15,40.76487193,-111.9348839
BURGLARY,8/20/2012 8:42,40.73342167,-111.8911327
BURGLARY,11/26/2012 8:58,40.74151209,-111.8911137
BURGLARY,2/8/2012 21:58,40.75632706,-111.8940582
BURGLARY,12/3/2012 9:45,40.76492108,-111.8796635
BURGLARY,5/25/2012 12:29,40.75410318,-111.8766695
BURGLARY,4/16/2012 10:14,40.71765191,-111.871275
BURGLARY,6/27/2012 13:03,40.75669635,-111.9904691
BURGLARY,10/24/2012 13:00,40.76269335,-111.8968713
BURGLARY,3/31/2012 18:00,40.76932187,-111.8795398
BURGLARY,9/13/2012 8:30,40.74712277,-111.8954619
BURGLARY,10/27/2012 11:50,40.79022626,-111.9010946
BURGLARY,3/28/2012 13:15,40.75845631,-111.8824397
BURGLARY,6/7/2012 15:00,40.73739114,-111.9349684
BURGLARY,11/30/2012 1:10,40.72888116,-111.8606796
BURGLARY,8/23/2012 20:45,40.77425799,-111.8912202
BURGLARY,2/6/2012 15:47,40.78740488,-111.8714306
BURGLARY,5/12/2012 15:32,40.72537603,-111.8566575
BURGLARY,5/13/2012 6:06,40.77164813,-111.9422563
BURGLARY,4/11/2012 20:41,40.74073508,-111.8823684
BURGLARY,9/27/2012 6:15,40.76714731,-111.8766996
BURGLARY,9/16/2012 11:12,40.77374141,-111.919664
BURGLARY,7/28/2012 21:11,40.7574076,-111.9248446
BURGLARY,4/17/2012 14:49,40.75622319,-111.8825443
BURGLARY,6/18/2012 0:44,40.76710406,-111.8683036
BURGLARY,12/9/2012 9:15,40.74495439,-111.8338289
BURGLARY,4/18/2012 0:33,40.73931188,-111.886777
BURGLARY,10/2/2012 12:17,40.76715305,-111.8652002
BURGLARY,9/2/2012 5:08,40.73593379,-111.9318081
BURGLARY,3/12/2012 12:24,40.73994296,-111.8823788
BURGLARY,4/3/2012 14:51,40.75032834,-111.9283208
BURGLARY,9/10/2012 7:15,40.75502954,-111.9307875
BURGLARY,8/16/2012 22:00,40.76280502,-111.8795303
BURGLARY,5/2/2012 16:39,40.72080111,-111.8712667
BURGLARY,9/18/2012 22:20,40.71654113,-111.8060073
BURGLARY,1/29/2012 9:01,40.77174334,-111.9168121
BURGLARY,12/23/2012 14:47,40.77586967,-111.9141057
BURGLARY,12/14/2012 4:10,40.72546323,-111.8306987
BURGLARY,1/10/2012 21:01,40.77165825,-111.9365683
BURGLARY,9/3/2012 16:00,40.72680112,-111.828405
BURGLARY,4/18/2012 7:25,40.74151202,-111.8896742
BURGLARY,2/13/2012 0:51,40.76492118,-111.8939943
BURGLARY,12/14/2012 9:30,40.85008022,-111.9279544
BURGLARY,4/8/2012 22:05,40.70706361,-111.8567503
BURGLARY,12/17/2012 12:36,40.7321407,-111.8449863
BURGLARY,9/25/2012 17:00,40.74351968,-111.8997887
BURGLARY,2/24/2012 13:05,40.73639353,-111.833497
BURGLARY,5/4/2012 16:21,40.75622363,-111.8853937
BURGLARY,1/24/2012 23:40,40.66726905,-111.9235727
BURGLARY,10/1/2012 6:51,40.73950904,-111.8710668
BURGLARY,10/8/2012 8:00,40.76716608,-111.8823205
BURGLARY,5/16/2012 6:49,40.74971803,-111.8409292
BURGLARY,9/9/2012 1:17,40.80723806,-111.9419346
BURGLARY,8/27/2012 13:00,40.73384185,-111.9372454
BURGLARY,1/16/2012 12:30,40.73928026,-111.8653671
BURGLARY,12/9/2012 11:31,40.79498041,-111.9391938
BURGLARY,9/27/2012 0:00,40.76714731,-111.8766996
BURGLARY,1/17/2012 10:37,40.78482441,-111.9111502
BURGLARY,9/8/2012 9:43,40.7604163,-111.9168656
BURGLARY,4/30/2012 9:00,40.74487435,-111.8652088
BURGLARY,11/29/2012 14:54,40.72536717,-111.8595094
BURGLARY,9/5/2012 16:14,40.75130081,-111.9261775
BURGLARY,9/24/2012 9:25,40.7583713,-111.916866
BURGLARY,11/30/2012 14:34,40.75630722,-111.9142659
BURGLARY,8/13/2012 17:45,40.74156087,-111.8639412
BURGLARY,10/30/2012 15:24,40.72050207,-111.8725585
BURGLARY,6/19/2012 12:00,40.71822461,-111.8579959
BURGLARY,9/5/2012 9:30,40.77744584,-111.8745474
BURGLARY,8/13/2012 13:56,40.63767596,-111.8575088
BURGLARY,3/24/2012 17:30,40.76932187,-111.8795398
BURGLARY,9/26/2012 1:20,40.71281043,-111.8290962
BURGLARY,10/12/2012 15:08,40.76067429,-111.9343954
BURGLARY,9/28/2012 9:47,40.72317408,-111.8213261
BURGLARY,5/14/2012 9:10,40.74151209,-111.8911137
BURGLARY,6/24/2012 5:47,40.79867963,-111.9427938
BURGLARY,12/20/2012 0:00,40.72329506,-111.8738087
BURGLARY,5/7/2012 13:07,40.76932187,-111.8795398
